Brand;Code;Quantity;Price;Delivery time;Minimum lot;Deposit;Name;Weight;OE;EAN
BMW;34356789503;10;7,38;1;1;;Brake pad wear sensor;0,0450;1;
BMW;34411162749;1;4,57;1;1;;Hand brake bowden cable bracket;0,0050;1;
BMW;34526892609;1;46,15;1;1;;Impulsgeber dsc hinten;;1;
BMW;35106795833;2;57,13;1;1;;Complete pedal assembly;1,5935;1;
BMW;35511162903;2;0,49;1;1;;Clamp;0,0010;1;
BMW;36131181081;9;3,24;1;1;;Bmw plaque with adhesive film;0,0030;1;
BMW;37106789678;1;1,03;1;1;;Hex nut with flange;0,0200;1;
BMW;37116794536;1;394,32;1;1;;Front right spring strut;5,5560;1;
BMW;37121096962;9;3,46;1;1;;Fuse;0,0070;1;
BMW;37126794548;1;299,03;1;1;;Shock absorber, rear right;5,6680;1;
BMW;37126856988;1;295,34;1;1;;Shock absorber, rear right;4,8500;1;
BMW;37206874510;2;12,89;1;1;;Vent tubing;0,2190;1;
BMW;39206868248;1;12,30;1;1;;Reinforcement plate, outer, rear right;0,1240;1;
BMW;41007329637;1;123,75;1;1;;Spring support left;4,4650;1;
BMW;41007408658;3;33,53;1;1;;Extension, wheel housing strut right;0,4330;1;
BMW;41127225070;1;77,43;1;1;;Mounting, trailing arm, right;0,7230;1;
BMW;41148165484;1;2,54;1;1;;Front ignition coil support;0,0310;1;
BMW;41628119164;1;18,14;1;1;;Right trunk lid hinge;0,8540;1;
BMW;46522338013;1;12,60;1;1;;Cable roller;0,0750;1;
BMW;46638549012;1;39,90;1;1;;Verkleidungsoberteil Rechts;;1;
BMW;51111888392;1;142,35;1;1;;Bumper front right;0,5620;1;
BMW;51117056946;8;1,94;1;1;;Dummy plug right;0,0070;1;
BMW;51117182628;1;31,81;1;1;;Cover, primed, right;0,2100;1;
BMW;51117272555;1;14,48;1;1;;Insert, bumper front left;0,0040;1;
BMW;51117308038;2;23,85;1;1;;Trim, air duct, right;0,2810;1;
BMW;51117308057;2;15,76;1;1;;Strut, front left;0,1420;1;
BMW;51117319799;1;57,46;1;1;;Insert, bumper front left;2,0000;1;
BMW;51117372001;1;63,94;1;1;;Zwischenstück;;1;
BMW;51117376367;2;68,81;1;1;;Black band spoiler, front;1,0990;1;
BMW;51117378590;2;13,37;1;1;;Cover, spray nozzle, primed right;0,0300;1;
BMW;51117420883;1;5,27;1;1;;Führung stossfänger;;1;
BMW;51117420891;1;3,21;1;1;;Führung stossfänger;;1;
BMW;51117478844;1;19,33;1;1;;Bumper guide;0,1300;1;
BMW;51117891251;1;5,60;1;1;;Bracket for headlight arm, left;0,0280;1;
BMW;51117898244;1;6,98;1;1;;BMW 5 Series E60 E61 M5 Right AC/Heater Air Duct Panel;;1;
BMW;51118059001;1;16,98;1;1;;Grille, air inlet, left;0,0710;1;
BMW;51118122522;4;0,22;1;1;;Phillips screw f plastic material;0,0030;1;
BMW;51118176271;1;73,79;1;1;;Shock absorber front left;1,7000;1;
BMW;51118222901;1;0,36;1;1;;Blind compression rivet;0,0010;1;
BMW;51118401801;1;6,30;1;1;;Support left;0,0730;1;
BMW;51119809975;1;59,34;1;1;;Spoiler front;1,2200;1;
BMW;51122158793;1;42,24;1;1;;Trim, diffusor nozzle, bottom;0,2520;1;
BMW;51124189512;10;0,07;1;1;;Bump stop;0,0010;1;
BMW;51127240917;8;0,59;1;1;;Washer-gasket;0,0010;1;
BMW;51127285563;1;45,36;1;1;;Reinforcement, bumper, rear bottom;0,4560;1;
BMW;51127357142;2;86,52;1;1;;Adapter;1,6880;1;
BMW;51127379888;1;18,86;1;1;;Support;0,3640;1;
BMW;51127420652;1;32,02;1;1;;Mount, bumper;;1;
BMW;51127422837;1;180,91;1;1;;Panel, bumper, primed, rear;2,5830;1;
BMW;51127448705;1;180,50;1;1;;Fгјhrung Stossfг¤Nger Seitlich Links ! ersetzt 51122641933;;1;
BMW;51128055574;1;41,87;1;1;;Insert, bumper, rear;1,0450;1;
BMW;51128061605;1;10,42;1;1;;Flap, towing eye, primed;0,0120;1;
BMW;51128118147;1;0,83;1;1;;Lock;0,0010;1;
BMW;51128737565;2;9,11;1;1;;Absorbertrichter links;0,0420;1;
BMW;51130301934;1;33,02;1;1;;Front left brake air duct;0,3430;1;
BMW;51130301935;1;33,02;1;1;;Front right brake air duct;0,3430;1;
BMW;51130439097;1;19,16;1;1;;Set of retaining elements;0,1480;1;
BMW;51131875898;8;1,19;1;1;;Clamp;0,0030;1;
BMW;51131921399;8;1,00;1;1;;Clamp;0,0030;1;
BMW;51131960127;3;0,52;1;1;;Grommet;0,0200;1;
BMW;51131978196;9;16,02;1;1;;Covering right;0,0080;1;
BMW;51132752145;2;0,89;1;1;;Clip;0,0010;1;
BMW;51137003738;10;0,56;1;1;;Clamp;0,0020;1;
BMW;51137027764;2;0,33;1;1;;Clip;0,0010;1;
BMW;51137037092;10;0,55;1;1;;Clip;0,0010;1;
BMW;51137070747;7;0,30;1;1;;Clip;0,0030;1;
BMW;51137133292;12;10,23;1;1;;Supporting ledge;0,1000;1;
BMW;51137209821;5;0,75;1;1;;Retainer, roof frame;0,0050;1;
BMW;51137379033;9;1,37;1;1;;Clip;0,0040;1;
BMW;51138073422;2;21,74;1;1;;Unterlage für;;1;
BMW;51138124389;10;0,23;1;1;;Grommet;0,0010;1;
BMW;51139804615;1;28,87;1;1;;Trim, side turn signal, left;0,3200;1;
BMW;51139810473;1;17,42;1;1;;Trim strip, trunk lid/tailgate;0,1340;1;
BMW;51140403596;1;3,66;1;1;;Trunk edge protector film in anthracite;0,1280;1;
BMW;51147402959;1;20,16;1;1;;Lettering;0,0080;1;
BMW;51162991937;1;31,73;1;1;;Cover centre console, rear;0,1500;1;
BMW;51166985616;1;187,31;1;1;;Trim, centre console, walnut, front;0,2470;1;
BMW;51167116746;1;125,60;1;1;;Mirror glass, heated, wide-angle, right;0,1650;1;
BMW;51168050470;1;60,11;1;1;;Cover cap, primed, right;0,1250;1;
BMW;51168223113;25;0,51;1;1;;Hex nut;0,0020;1;
BMW;51168229232;1;58,44;1;1;;Upper armrest vinyl;0,4060;1;
BMW;51168257203;1;4,33;1;1;;Set of covers mirror baseplate;0,0670;1;
BMW;51168356696;1;23,43;1;1;;Set trims mirror base left/right;0,0460;1;
BMW;51169136586;1;1,75;1;1;;Mounting, usb socket;0,0050;1;
BMW;51169177204;2;13,54;1;1;;Set of covers mirror baseplate;0,1000;1;
BMW;51169200883;1;6,98;1;1;;Covering rear;0,0220;1;
BMW;51169472084;1;72,40;1;1;;51169472084;;1;
BMW;51177358686;1;32,15;1;1;;Cover pot;0,5000;1;
BMW;51190027385;1;215,22;1;1;;Rear apron with pdc;10,0860;1;
BMW;51211928850;1;0,93;1;1;;Torx-countersunk screw;0,0070;1;
BMW;51211970029;1;0,72;1;1;;Square headed bolt;0,0050;1;
BMW;51216041760;2;2,76;1;1;;Bump stop;0,0020;1;
BMW;51217061459;1;9,30;1;1;;Bowd.cable,outside door handle front;0,0180;1;
BMW;51217305015;2;3,59;1;1;;Support, protective cap;0,0030;1;
BMW;51228219024;8;1,82;1;1;;Covering right;0,0110;1;
BMW;51237343390;2;12,52;1;1;;Bracket for front flap control;0,0990;1;
BMW;51238247699;6;1,10;1;1;;Bump stop;0,0020;1;
BMW;51239805938;5;17,79;1;1;;Right engine hood hinge;0,6250;1;
BMW;51241815364;8;0,49;1;1;;Suspension;0,0020;1;
BMW;51247202868;1;215,02;1;1;;Hydraulic cylinder;0,7790;1;
BMW;51251968090;1;0,99;1;1;;Clamp;0,0050;1;
BMW;51258543149;1;5,30;1;1;;Cap;0,0080;1;
BMW;51259062821;1;0,62;1;1;;Stud bolt;0,0010;1;
BMW;51312996980;19;1,55;1;1;;Bump stop;0,0010;1;
BMW;51317288462;8;1,10;1;1;;Bump stop;0,0010;1;
BMW;51317306206;9;2,98;1;1;;Clip, bottom right;0,0030;1;
BMW;51318172242;2;0,26;1;1;;Spacer, adhesive;0,0010;1;
BMW;51327038358;1;80,48;1;1;;Cover, column b, door, front right;0,2200;1;
BMW;51337342897;2;5,13;1;1;;Clip;0,0020;1;
BMW;51367044363;1;9,84;1;1;;Cover column b left;0,0300;1;
BMW;51372756102;1;27,93;1;1;;Moulding, side panel, rear right;0,1500;1;
BMW;51416975779;4;44,35;1;1;;Door Trim Window Switch Panel Pocket Front Left, OE GENUINE;0,0780;1;
BMW;51417133343;1;12,79;1;1;;Trim, mid-range speaker left;0,0290;1;
BMW;51417133344;1;12,79;1;1;;Trim, mid-range speaker right;0,0290;1;
BMW;51417144550;1;20,33;1;1;;Door handle inner right;0,0800;1;
BMW;51417225875;3;22,15;1;1;;Left recessed grip;0,1400;1;
BMW;51417246130;1;8,68;1;1;;Mounting, switch cluster;0,0950;1;
BMW;51417246148;1;8,33;1;1;;Trim, switch cluster;0,0570;1;
BMW;51418222705;1;26,41;1;1;;Door handle, inside left;0,0960;1;
BMW;51418222706;1;21,13;1;1;;Door handle inner right;0,1250;1;
BMW;51418397539;1;46,44;1;1;;Cover f left loudspeaker;0,0550;1;
BMW;51418408565;2;23,99;1;1;;Door handle, inside left;0,0680;1;
BMW;51433427325;1;148,14;1;1;;Left column a cover;0,2170;1;
BMW;51438267321;10;1,99;1;1;;Clip, upper part;0,0010;1;
BMW;51439114566;1;23,78;1;1;;Cover column c right;0,2800;1;
BMW;51450819170;1;34,95;1;1;;Defroster vent, side window;0,0040;1;
BMW;51451936219;1;60,29;1;1;;Trim panel lower left;0,6280;1;
BMW;51456967227;1;27,40;1;1;;Trim, light switch centre;0,0400;1;
BMW;51457147012;1;17,83;1;1;;Cover, i-panel centre, titan matt;0,1380;1;
BMW;51457944120;1;47,84;1;1;;Blende instrumentenkombi;;1;
BMW;51458196102;1;18,13;1;1;;Decorative strip, dashboard right;0,1670;1;
BMW;51459125622;1;62,81;1;1;;Cup Holder, OE (Genuine);0,3010;1;
BMW;51459173469;1;47,58;1;1;;Drink holder right;0,2320;1;
BMW;51472285310;1;32,84;1;1;;Floor mats, all-weather, front;2,7300;1;
BMW;51477172298;1;10,76;1;1;;Rear right entrance cover;0,1000;1;
BMW;51477334205;10;10,37;1;1;;Trunk Oddments Tray, OE (Genuine);0,0700;1;
BMW;51477891927;1;121,60;1;1;;Cover, entrance, left;0,2920;1;
BMW;51478239959;1;13,39;1;1;;Cover strip, entrance, interior, left;0,2030;1;
BMW;51481884779;5;0,49;1;1;;Expanding rivet;0,0030;1;
BMW;51481915964;1;0,19;1;1;;Expanding rivet;0,0010;1;
BMW;51481938725;4;0,51;1;1;;Expanding rivet;0,0010;1;
BMW;51487050950;2;91,60;1;1;;Trim panel, hood;0,2900;1;
BMW;51487471230;1;51,75;1;1;;Sound insulating engine hood;0,1890;1;
BMW;51497320717;1;27,34;1;1;;Tail light finisher, left;0,2320;1;
BMW;51497320718;1;27,34;1;1;;Tail light finisher, right;0,2300;1;
BMW;51497438486;1;23,64;1;1;;Trim, drip rail, right;0,1230;1;
BMW;51498166702;1;0,30;1;1;;Expanding rivet;0,0010;1;
BMW;51617426590;1;38,87;1;1;;Reinforcement, bulkhead right;3,4470;1;
BMW;51618079353;1;37,93;1;1;;Unterbodenverkleidung;;1;
BMW;51642756420;7;0,67;1;1;;Hex bolt;0,0090;1;
BMW;51647347596;1;7,95;1;1;;Seal, radiator, upper;0,0830;1;
BMW;51648071632;1;72,89;1;1;;Aufnahme scheinwerfer;;1;
BMW;51649813623;4;1,21;1;1;;Bihex nut;0,0260;1;
BMW;51711874203;1;0,32;1;1;;Expanding nut;0,0010;1;
BMW;51711904603;5;0,19;1;1;;Blind plug;0,0010;1;
BMW;51711910956;16;0,61;1;1;;Fixing clamp;0,0020;1;
BMW;51711919943;1;43,36;1;1;;Cover left primed;0,1290;1;
BMW;51711953903;1;29,77;1;1;;Towing hinge;0,3200;1;
BMW;51711959929;15;1,38;1;1;;Clamp;0,0020;1;
BMW;51711977117;1;13,54;1;1;;Support left;0,1320;1;
BMW;51712238867;1;62,69;1;1;;Air channel left;0,1410;1;
BMW;51712258519;3;0,51;1;1;;Blind plug;0,0040;1;
BMW;51712489775;1;38,66;1;1;;Screening;0,0840;1;
BMW;51713402868;6;0,91;1;1;;Sealing plug;0,0010;1;
BMW;51717187698;1;7,88;1;1;;Cross-brace, rear right;0,2150;1;
BMW;51717408452;5;2,71;1;1;;Cover;0,0070;1;
BMW;51717424907;2;61,51;1;1;;Cover wheel housing;;1;
BMW;51717903909;1;25,56;1;1;;Cover, bottom left;0,7500;1;
BMW;51718156248;1;18,07;1;1;;Air duct, right;0,2760;1;
BMW;51718165273;1;16,62;1;1;;Lateral engine hood sealing;0,2550;1;
BMW;51718208355;16;0,57;1;1;;Plug;0,0100;1;
BMW;51718408707;1;40,09;1;1;;Cover, wheel arch, rear left;0,5500;1;
BMW;51747424914;1;61,51;1;1;;Abdeckung radhaus;;1;
BMW;51747475346;7;8,73;1;1;;Blende ziergitter front;;1;
BMW;51747980134;1;53,63;1;1;;Air duct, engine-oil cooler, right;0,8140;1;
BMW;51748063259;1;30,03;1;1;;Blende luftführung;;1;
BMW;51757241818;1;53,91;1;1;;Engine compartment shielding awd;0,8250;1;
BMW;51757290658;4;9,98;1;1;;Partition wall, units comp., outer right;0,1470;1;
BMW;51757340179;1;20,55;1;1;;Underbody panelling, rear left;0,4910;1;
BMW;51757898849;1;50,55;1;1;;Underfloor coating center;3,0000;1;
BMW;51759812901;1;19,61;1;1;;Underbody panelling, rear left;2,2000;1;
BMW;51767019802;2;48,81;1;1;;Support right;0,7170;1;
BMW;51767183752;9;2,52;1;1;;Adjuster;0,0200;1;
BMW;51767377914;1;13,54;1;1;;Front right fender sealing;0,0820;1;
BMW;51772993572;1;35,80;1;1;;Set, mountings, sill, right;0,7500;1;
BMW;51777141861;1;7,63;1;1;;Extension, underbody panelling,side left;0,1620;1;
BMW;51777210082;1;61,03;1;1;;Cover, wheel arch, front right;0,5410;1;
BMW;51777240873;3;3,85;1;1;;Supporting ledge left;0,0340;1;
BMW;51777318830;1;35,88;1;1;;Cover, wheel arch, rear right;0,2600;1;
BMW;51777319833;2;75,74;1;1;;Cover, wheel arch, rear left;0,6010;1;
BMW;51777357134;2;30,50;1;1;;Supporting strip, side sill,middle right;0,2600;1;
BMW;51777365162;1;57,18;1;1;;Cover, wheel arch, rear right;0,4050;1;
BMW;51777374895;9;16,41;1;1;;Front entrance cover;0,0600;1;
BMW;51778064825;1;83,87;1;1;;Mtrim, wheelhousing, primered rear left;0,5810;1;
BMW;51779801881;1;37,42;1;1;;Cover, wheel arch, front left;0,5500;1;
BMW;52107153093;10;0,73;1;1;;Clip;0,6032;1;
BMW;52107374776;1;16,12;1;1;;Trim, backrest, outer left;0,2620;1;
BMW;52107374782;1;16,12;1;1;;Trim, backrest, outer right;0,2620;1;
BMW;52107400658;1;26,45;1;1;;Holder, fire extinguisher, right;0,3710;1;
BMW;52107849548;1;365,67;1;1;;Cover, comfort, seat, perf. leather;0,9860;1;
BMW;52206970744;1;12,87;1;1;;Cover isofix;0,0220;1;
BMW;52300302431;4;0,26;1;1;;Bush;0,0050;1;
BMW;54107332706;20;14,68;1;1;;Gasket, roof cut-out;0,0650;1;
BMW;54121907254;1;4,99;1;1;;Pilot right;0,0300;1;
BMW;54121922721;2;0,10;1;1;;Cable clamp;0,0040;1;
BMW;54121934933;1;4,96;1;1;;Supporting bracket;0,0010;1;
BMW;54347203393;1;0,20;1;1;;Clip;0,0010;1;
BMW;61122153330;1;5,58;1;1;;Auxiliary connection cable;0,0107;1;
BMW;61128414939;1;24,39;1;1;;61128414939;;1;
BMW;61129176955;1;89,13;1;1;;Battery cable, positive, below-floor 6 Series, OE (Genuine);2,8350;1;
BMW;61129211295;1;53,31;1;1;;Wiring set stereo passenger's side;0,4020;1;
BMW;61129267327;1;9,41;1;1;;Adapter lead lordosis/lbv, left;0,0680;1;
BMW;61129359665;1;163,62;1;1;;Rep. wire for b+;0,3610;1;
BMW;61131378113;8;0,75;1;1;;Pin terminal;0,0040;1;
BMW;61131383288;1;0,46;1;1;;Cable holder;0,0020;1;
BMW;61132471237;1;4,29;1;1;;Rep.-satz buchsengehäuse;;1;
BMW;61132471242;1;5,77;1;1;;Rep.-satz buchsengehäuse;;1;
BMW;61133455890;3;2,77;1;1;;Rubber grommet, bulkhead, right;0,0600;1;
BMW;61136913626;7;0,60;1;1;;Universal socket housing uncoded;0,0020;1;
BMW;61136914992;1;0,33;1;1;;Cable strap with bracket;0,0020;1;
BMW;61136918384;1;121,81;1;1;;;;1;
BMW;61136918644;10;0,56;1;1;;Cable strap with bracket;0,0030;1;
BMW;61136992166;2;1,37;1;1;;Buchsengehäuse;;1;
BMW;61138360844;7;3,33;1;1;;Bulb;0,0010;1;
BMW;61138364498;14;2,70;1;1;;Socket housing, grey;0,0080;1;
BMW;61139200225;10;0,54;1;1;;Cable strap with bracket;0,0020;1;
BMW;61146938604;9;1,73;1;1;;Universal socket housing dfk40;0,0100;1;
BMW;61318547664;30;2,26;1;1;;Body screw without shoulder;0,0050;1;
BMW;61349197354;1;5,64;1;1;;Socket, lighter, with cable;0,0280;1;
BMW;61355A20547;1;423,94;1;1;;Body domain controller;;1;
BMW;61357230179;1;5,16;1;1;;Holder, control unit,autom.rear-lid lift;0,0870;1;
BMW;61359284420;1;95,01;1;1;;Central Gateway Gauge-Control Module, OE (Genuine);0,1745;1;
BMW;61425A05A03;1;315,23;1;1;;Steuergerät power;;1;
BMW;61428707828;1;237,16;1;1;;Batterielademodul;0,4300;1;
BMW;61617253386;1;12,15;1;1;;Wiper arm, driver's side;0,4820;1;
BMW;61627197857;4;0,25;1;1;;Gasket;0,0010;1;
BMW;61667162586;4;14,12;1;1;;Filler pipe;0,0500;1;
BMW;61668362821;20;10,76;1;1;;Heated spray nozzle;0,0150;1;
BMW;63117217008;1;4,51;1;1;;Cover, sealing;0,0010;1;
BMW;63119477984;1;20,14;1;1;;Bracket headlight;;1;
BMW;63137191759;1;13,28;1;1;;Additional turn indicator lamp, left;0,0314;1;
BMW;63147442284;1;12,02;1;1;;Rear reflector;;1;
BMW;63147844024;1;12,02;1;1;;Reflector, rear right;0,0420;1;
BMW;63147847166;1;13,47;1;1;;Reflector, rear right;0,0460;1;
BMW;63178380056;19;0,64;1;1;;Fog lamp clamp;0,0030;1;
BMW;63179813829;1;8,25;1;1;;Bracket headlight;0,0790;1;
BMW;63216920739;1;37,61;1;1;;Third stoplamp;0,1811;1;
BMW;63258375599;8;7,02;1;1;;Bulb socket;0,0130;1;
BMW;64218367790;1;15,33;1;1;;Hose, inlet;0,0280;1;
BMW;64500435769;1;170,51;1;1;;Retrofit kit, remote cntrl,indep.heating;0,3430;1;
BMW;64508390604;6;0,77;1;1;;Gasket ring;0,0010;1;
BMW;64509199926;1;3,57;1;1;;Pressure hose bracket;0,0250;1;
BMW;64538390979;1;42,63;1;1;;Pressure hose, compressor-condenser;0,4890;1;
BMW;65126907820;3;5,58;1;1;;Button;0,0030;1;
BMW;65126913391;1;23,59;1;1;;Cd-magazine dvd changer;0,1750;1;
BMW;65136907655;1;7,03;1;1;;Finisher for central bass, left;0,1270;1;
BMW;65159188582;1;18,36;1;1;;Holder, audio amplifier/telephone;0,8280;1;
BMW;65208093541;1;178,61;1;1;;Tetra masked antenna;1,5000;1;
BMW;65528384686;2;10,14;1;1;;Rotary knob on-board monitor, radio;0,0060;1;
BMW;65718366496;1;2,17;1;1;;Actuator supporting plate;0,0150;1;
BMW;65759189818;2;56,89;1;1;;Altern.power siren w inclination indicat;0,1380;1;
BMW;65775A2A060;1;69,54;1;1;;Sensor for pedestrian;0,1356;1;
BMW;65779337656;1;51,61;1;1;;Sensor, pedestrian protection pts;0,1010;1;
BMW;66126912985;9;2,08;1;1;;Battery;0,0030;1;
BMW;66126955750;1;64,88;1;1;;Master key with remote control (code);23,0400;1;
BMW;66325A0CDB0;1;225,87;1;1;;Radarsensor;0,1320;1;
BMW;66539259357;1;157,84;1;1;;Control unit, top rear view;0,3725;1;
BMW;71111179052;1;31,58;1;1;;Chock, steel;0,5120;1;
BMW;7119924040;3;1,46;1;1;;Flügelmutter;;1;
BMW;7129904223;4;0,49;1;1;;Blechmutter;;1;
BMW;7147154447;6;0,31;1;1;;C-clip mutter;;1;
BMW;71602337189;1;1,65;1;1;;Reinforcement left;0,2480;1;
BMW;71602337190;1;10,25;1;1;;Reinforcement right;0,2350;1;
BMW;71607653288;1;6,84;1;1;;Attachment, tank rucksack front;0,0900;1;
BMW;72126957049;2;2,28;1;1;;Ramp, b-pillar;0,0880;1;
BMW;72126957051;1;1,92;1;1;;Ramp, c-pillar;0,0550;1;
BMW;72126976990;2;3,97;1;1;;Airbag bracket;0,0550;1;
BMW;72129311691;1;133,68;1;1;;Knee pad airbag module, on driver's side;1,2750;1;
BMW;72157953893;4;14,44;1;1;;Towing hinge;0,5030;1;
BMW;76227922761;1;128,92;1;1;;76227922761;;1;
BMW;76899446307;1;8,57;1;1;;Tanktop, Mec;;1;
BMW;77437724352;1;245,91;1;1;;Top case;5,6000;1;
BMW;77538564337;1;15,34;1;1;;Griff Links;;1;
BMW;77538564338;1;20,64;1;1;;Gasgriff;;1;
BMW;80232222014;2;1,61;1;1;;Mini mouse pad, britcar;0,0540;1;
BMW;80242318606;1;1,18;1;1;;Mini pencilset;0,0280;1;
BMW;80295A0A710;1;7,85;1;1;;Bmw m motorsport;0,0720;1;
BMW;80425A51996;22;5,20;1;1;;BMW M Pullback 1:41;0,3055;1;
BMW;82199403096;1;39,28;1;1;;Front right white turn indicator;0,2480;1;
BMW;83122298210;5;10,19;1;1;;Leather cleansing foam;0,2780;1;
BMW;83122405483;2;4,57;1;1;;Allyear glass cleaner w.bio ginger;0,0020;1;
BMW;83125A160C0;6;5,00;1;1;;Innenreiniger mit;0,2480;1;
BMW;83 12 5 A16 109;6;4,25;1;1;;Cockpit- und;;1;
BMW;83125A16144;3;8,54;1;1;;Autopolitur;0,4990;1;
BMW;83125A1A684;20;1,25;1;1;;;0,0500;1;
BMW;83192163668;19;1,08;1;1;;Steering wheel rim cover;0,0190;1;
BMW;83300413586;5;3,09;1;1;;Repair plug, 3-pin;0,0110;1;
BMW;84212449963;1;103,52;1;1;;Snap-in adapter, universal;0,1828;1;
BOSAL;095-225;1;255,39;1;1;;Soot/particulate filter, exhaust system;6,1650;0;3351640952257
BOSAL;115-311;1;40,62;1;1;;End silencer;6,4000;0;3351641153110
BOSAL;190-003;1;27,96;1;1;;End silencer;2,7000;0;3351641900035
BOSAL;211-073;1;57,00;1;1;;Middle silencer;6,0000;0;3351642110730
BOSAL;22.008A;2;12,48;1;1;;Schaldämpfer Lanos 1.5/1.6Ikat. Tl.mitte;;0;
BOSAL;251-203;2;0,72;1;1;;Spring, exhaust pipe;0,0400;0;3351642512039
BOSAL;285-385;1;32,23;1;1;;Middle silencer;7,5000;0;3351642853859
Bosch;0 001 115 096;4;77,73;1;1;;Starter;3,9960;0;4047025283113
Bosch;0 092 S30 080;1;73,02;1;1;;Starter battery;16,6000;0;4047023479570
Bosch;0 242 129 510;4;2,70;1;1;;Spark plug;0,0420;0;4047024115385
Bosch;0 242 135 510;1;3,54;1;1;;Spark plug;0,0410;0;3165143546420
Bosch;0 242 229 654;2;1,49;1;1;;Spark plug;0,0460;0;3165143134207
Bosch;0 242 229 655;2;1,03;1;1;;Spark plug;0,0420;0;3165143134221
Bosch;0 242 230 607;2;1,09;1;1;;Spark plug;0,0520;0;4047025384421
Bosch;0 242 235 668;4;1,91;1;1;;Spark plug;0,0460;0;3165143134382
Bosch;0 242 240 619;1;3,80;1;1;;Spark plug;0,0520;0;3165143539262
Bosch;0 242 240 652;2;2,80;1;1;;Spark plug;0,0600;0;4047024278196
Bosch;0 258 003 564;1;34,07;1;1;;Lambda sensor;0,1580;0;3165142391045
Bosch;0 261 231 173;3;6,94;1;1;;Knock sensor;0,0640;0;3165143957813
Bosch;0 280 218 225;1;33,18;1;1;;Air mass sensor;0,2510;0;4047024777170
Bosch;0 281 002 483;1;32,63;1;1;;Pressure regulator;0,2150;0;3165143251973
Bosch;0 320 223 021;1;25,85;1;1;;Air horn;0,9850;0;3165144009702
Bosch;0 332 209 159;1;3,35;1;1;;Relay, main current;0,0370;0;3165141213188
Bosch;0 342 309 005;3;28,62;1;1;;Ignition-/starter switch;0,1340;0;3165142530482
Bosch;0 392 024 117;1;80,15;1;1;;Electric Water Pump;0,7620;0;
Bosch;0 432 217 309;1;205,02;1;1;;Nozzle and holder assembly;0,2840;0;3165143339541
Bosch;0 433 271 472;3;23,23;1;1;;Hole-type nozzle;0,0600;0;4047024533042
Bosch;0 445 010 375;1;313,63;1;1;;High Pressure Pump;6,2960;0;4047025090131
Bosch;0 450 904 058;10;0,86;1;1;;Fuel filter;0,0180;0;3165141146806
Bosch;0 451 103 365;1;6,61;1;1;;Oil filter;0,6850;0;3165143605431
Bosch;0 986 338 200;1;145,97;1;1;;Control valve, coolant;0,8270;0;4047025891059
Bosch;0 986 352 029;1;2,64;1;1;;Towbar socket;0,9410;0;3165143087428
Bosch;0 986 435 276;1;165,43;1;1;;Injector nozzle;0,7500;0;4047026131765
Bosch;0 986 461 142;1;12,16;1;1;;Brake pad set, disc brake;2,0350;0;3165142112916
Bosch;0 986 478 010;1;5,93;1;1;;Brake disc;3,2730;0;4047024249646
Bosch;0 986 478 618;2;19,59;1;1;;Brake disc;5,4120;0;4047024094758
Bosch;0 986 479 560;2;26,86;1;1;;Brake disc;8,1680;0;4047024615434
Bosch;0 986 479 A86;2;20,59;1;1;;Brake disc;4,9250;0;4047025362917
Bosch;0 986 494 812;1;18,38;1;1;;Brake pad set, disc brake;0,8830;0;4047026128543
Bosch;0 986 494 932;1;27,40;1;1;;Brake pad set, disc brake;2,0950;0;4047026124163
Bosch;0 986 494 975;1;29,35;1;1;;Brake Lining;3,7080;0;
Bosch;0 986 594 508;2;21,99;1;1;;Sensor, wheel speed;0,0680;0;4047024337435
Bosch;0 986 594 509;2;21,12;1;1;;Sensor, wheel speed;0,0840;0;4047024337442
Bosch;0 986 594 590;1;19,12;1;1;;Wheel-speed sensor;0,0610;0;4047025748056
Bosch;0 986 628 527;1;8,80;1;1;;Filter, interior air;0,3400;0;4047025413329
Bosch;1 413 127 014;4;0,72;1;1;;Grooved pin;0,0030;0;4047023206046
Bosch;1 413 127 015;4;0,75;1;1;;Grooved pin;0,0030;0;4047023206596
Bosch;1 413 127 053;4;0,39;1;1;;Grooved pin;0,0030;0;4047024167285
Bosch;1 413 127 054;4;0,39;1;1;;Grooved pin;0,0030;0;4047024167278
Bosch;1 413 127 063;4;0,45;1;1;;Grooved pin;0,0030;0;4047024167254
Bosch;1 417 010 919;4;34,91;1;1;;Parts Set;0,0360;0;
Bosch;1 457 429 122;1;3,03;1;1;;Oil filter;0,1030;0;3165141066869
Bosch;1 457 429 238;1;4,13;1;1;;Oil filter;0,0700;0;3165143543887
Bosch;1 457 433 085;1;4,66;1;1;;Air filter;0,3400;0;4047024177888
Bosch;1 457 434 123;1;6,40;1;1;;Fuel filter;0,3890;0;3165141017298
Bosch;1 457 434 201;1;2,04;1;1;;Fuel filter;0,1830;0;3165143138083
Bosch;1 904 529 906;5;0,07;1;1;;Fuse;0,0020;0;4047024119253
Bosch;1 904 529 907;5;0,07;1;1;;Fuse;0,0020;0;4047024119277
Bosch;1 928 403 968;1;0,63;1;1;;Plug sleeve, ignition system;0,0060;0;3165142955452
Bosch;1928405454;2;0,31;1;1;;Secondary locking;0,0030;0;4047024654433
Bosch;1 987 302 210;10;0,25;1;1;;Bulb, interior light;0,0040;0;3165141238730
Bosch;1 987 302 224;6;0,39;1;1;;Automotive bulb;0,0020;0;3165141238860
